Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost
Sell,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Sell,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Hold,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Hold,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Sell,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Hold,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Hold,192.14,0.0,8762506.511504982,8762506.511504982,0.0
Buy,192.14,45604.0,-8608.401055017486,8753744.158944981,8762.35256
Buy,192.14,45559.0,46.545244982513395,8753752.805244982,-8.6463
Buy,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Buy,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Hold,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Hold,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Hold,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Hold,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Buy,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.15,45559.0,46.545244982513395,8754208.395244982,0.0
Buy,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Hold,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Hold,192.14,45559.0,46.545244982513395,8753752.805244982,0.0
Sell,192.14,0.0,8744999.098984983,8744999.098984983,8753.70626
Hold,192.15,0.0,8744999.098984983,8744999.098984983,0.0
Hold,192.15,0.0,8744999.098984983,8744999.098984983,0.0
Buy,192.15,45511.0,-8684.489665018395,8736254.160334982,8744.93865
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,-8.8389
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.145,45465.0,163.2492349816057,8736035.674234983,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.15,45465.0,163.2492349816057,8736262.999234982,0.0
Buy,192.14,45465.0,163.2492349816057,8735808.349234981,0.0
Hold,192.14,45465.0,163.2492349816057,8735808.349234981,0.0
Hold,192.14,45465.0,163.2492349816057,8735808.349234981,0.0
Sell,192.14,0.0,8727072.704134982,8727072.704134982,8735.6451
Sell,192.14,0.0,8727072.704134982,8727072.704134982,0.0
Sell,192.14,0.0,8727072.704134982,8727072.704134982,0.0
Sell,192.14,0.0,8727072.704134982,8727072.704134982,0.0
Sell,192.14,0.0,8727072.704134982,8727072.704134982,0.0
Sell,192.135,0.0,8727072.704134982,8727072.704134982,0.0
Hold,192.135,0.0,8727072.704134982,8727072.704134982,0.0
Hold,192.14,0.0,8727072.704134982,8727072.704134982,0.0
Hold,192.14,0.0,8727072.704134982,8727072.704134982,0.0
Buy,192.14,45420.0,-8653.094665016979,8718345.705334982,8726.9988
Buy,192.14,45374.0,194.18377498301925,8718354.543774983,-8.838439999999999
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.19213999999999998
Buy,192.145,45375.0,1.8516349830192667,8718581.226634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.14,45375.0,1.8516349830192667,8718354.351634983,0.0
Buy,192.15,45375.0,1.8516349830192667,8718808.101634983,0.0
Buy,192.15,45375.0,1.8516349830192667,8718808.101634983,0.0
Buy,192.15,45375.0,1.8516349830192667,8718808.101634983,0.0
Buy,192.15,45375.0,1.8516349830192667,8718808.101634983,0.0
Buy,192.15,45375.0,1.8516349830192667,8718808.101634983,0.0
Buy,192.15,45375.0,1.8516349830192667,8718808.101634983,0.0
Buy,192.16,45375.0,1.8516349830192667,8719261.851634983,0.0
Buy,192.165,45375.0,1.8516349830192667,8719488.726634983,0.0
Buy,192.165,45375.0,1.8516349830192667,8719488.726634983,0.0
Buy,192.17,45375.0,1.8516349830192667,8719715.601634983,0.0
Buy,192.17,45375.0,1.8516349830192667,8719715.601634983,0.0
Buy,192.17,45375.0,1.8516349830192667,8719715.601634983,0.0
Buy,192.17,45375.0,1.8516349830192667,8719715.601634983,0.0
Buy,192.175,45375.0,1.8516349830192667,8719942.476634983,0.0
Buy,192.175,45375.0,1.8516349830192667,8719942.476634983,0.0
Buy,192.18,45375.0,1.8516349830192667,8720169.351634983,0.0
Buy,192.18,45375.0,1.8516349830192667,8720169.351634983,0.0
Buy,192.18,45375.0,1.8516349830192667,8720169.351634983,0.0
Buy,192.18,45375.0,1.8516349830192667,8720169.351634983,0.0
Buy,192.185,45375.0,1.8516349830192667,8720396.226634983,0.0
Buy,192.19,45375.0,1.8516349830192667,8720623.101634983,0.0
Buy,192.195,45375.0,1.8516349830192667,8720849.976634983,0.0
Buy,192.195,45375.0,1.8516349830192667,8720849.976634983,0.0
Buy,192.195,45375.0,1.8516349830192667,8720849.976634983,0.0
Buy,192.195,45375.0,1.8516349830192667,8720849.976634983,0.0
Buy,192.195,45375.0,1.8516349830192667,8720849.976634983,0.0
Buy,192.2,45375.0,1.8516349830192667,8721076.851634983,0.0
Buy,192.2,45375.0,1.8516349830192667,8721076.851634983,0.0
Buy,192.2,45375.0,1.8516349830192667,8721076.851634983,0.0
Buy,192.2,45375.0,1.8516349830192667,8721076.851634983,0.0
Buy,192.21,45375.0,1.8516349830192667,8721530.601634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.225,45375.0,1.8516349830192667,8722211.226634983,0.0
Buy,192.23,45375.0,1.8516349830192667,8722438.101634983,0.0
Buy,192.25,45375.0,1.8516349830192667,8723345.601634983,0.0
Buy,192.245,45375.0,1.8516349830192667,8723118.726634983,0.0
Buy,192.245,45375.0,1.8516349830192667,8723118.726634983,0.0
Buy,192.245,45375.0,1.8516349830192667,8723118.726634983,0.0
Buy,192.245,45375.0,1.8516349830192667,8723118.726634983,0.0
Buy,192.24,45375.0,1.8516349830192667,8722891.851634983,0.0
Buy,192.24,45375.0,1.8516349830192667,8722891.851634983,0.0
Buy,192.24,45375.0,1.8516349830192667,8722891.851634983,0.0
Buy,192.235,45375.0,1.8516349830192667,8722664.976634983,0.0
Hold,192.24,45375.0,1.8516349830192667,8722891.851634983,0.0
Hold,192.24,45375.0,1.8516349830192667,8722891.851634983,0.0
Hold,192.24,45375.0,1.8516349830192667,8722891.851634983,0.0
Buy,192.255,45375.0,1.8516349830192667,8723572.476634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.255,45375.0,1.8516349830192667,8723572.476634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Buy,192.255,45375.0,1.8516349830192667,8723572.476634983,0.0
Hold,192.255,45375.0,1.8516349830192667,8723572.476634983,0.0
Hold,192.26,45375.0,1.8516349830192667,8723799.351634983,0.0
Hold,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.275,45375.0,1.8516349830192667,8724479.976634983,0.0
Buy,192.275,45375.0,1.8516349830192667,8724479.976634983,0.0
Buy,192.28,45375.0,1.8516349830192667,8724706.851634983,0.0
Buy,192.28,45375.0,1.8516349830192667,8724706.851634983,0.0
Buy,192.28,45375.0,1.8516349830192667,8724706.851634983,0.0
Buy,192.28,45375.0,1.8516349830192667,8724706.851634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Buy,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Hold,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Hold,192.27,45375.0,1.8516349830192667,8724253.101634983,0.0
Sell,192.265,0.0,8715302.202259984,8715302.202259984,8724.024375
Hold,192.26,0.0,8715302.202259984,8715302.202259984,0.0
Hold,192.27,0.0,8715302.202259984,8715302.202259984,0.0
Hold,192.27,0.0,8715302.202259984,8715302.202259984,0.0
Buy,192.27,45328.0,-8627.57230001688,8706586.987699984,8715.21456
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,-8.65215
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.265,45283.0,33.22984998311949,8706369.224849982,0.0
Buy,192.265,45283.0,33.22984998311949,8706369.224849982,0.0
Buy,192.265,45283.0,33.22984998311949,8706369.224849982,0.0
Hold,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Buy,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Hold,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Hold,192.28,45283.0,33.22984998311949,8707048.469849983,0.0
Hold,192.275,45283.0,33.22984998311949,8706822.054849984,0.0
Buy,192.275,45283.0,33.22984998311949,8706822.054849984,0.0
Hold,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Hold,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Hold,192.27,45283.0,33.22984998311949,8706595.639849983,0.0
Sell,192.275,0.0,8698115.266024984,8698115.266024984,8706.788825000001
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.275,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Hold,192.27,0.0,8698115.266024984,8698115.266024984,0.0
Buy,192.27,45239.0,-8685.366505017504,8689417.163494984,8698.102530000002
Buy,192.26,45193.0,167.43745498249518,8688973.617454981,-8.84396
Buy,192.26,45193.0,167.43745498249518,8688973.617454981,0.0
Hold,192.26,45193.0,167.43745498249518,8688973.617454981,0.0
Sell,192.26,0.0,8680284.811274981,8680284.811274981,8688.80618
Sell,192.26,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.26,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.26,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.26,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.26,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.25,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.235,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Sell,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.24,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.245,0.0,8680284.811274981,8680284.811274981,0.0
Hold,192.245,0.0,8680284.811274981,8680284.811274981,0.0
Buy,192.25,45151.0,-8675.21847501956,8671604.53152498,8680.27975
Buy,192.25,45105.0,177.1250249804416,8671613.37502498,-8.8435
Buy,192.25,45105.0,177.1250249804416,8671613.37502498,0.0
Buy,192.25,45105.0,177.1250249804416,8671613.37502498,0.0
Buy,192.25,45105.0,177.1250249804416,8671613.37502498,0.0
Buy,192.25,45105.0,177.1250249804416,8671613.37502498,0.0
Buy,192.26,45105.0,177.1250249804416,8672064.425024979,0.0
Buy,192.26,45105.0,177.1250249804416,8672064.425024979,0.0
Buy,192.26,45105.0,177.1250249804416,8672064.425024979,0.0
Buy,192.265,45105.0,177.1250249804416,8672289.95002498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.27,45105.0,177.1250249804416,8672515.47502498,0.0
Buy,192.275,45105.0,177.1250249804416,8672741.00002498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Buy,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Hold,192.28,45105.0,177.1250249804416,8672966.52502498,0.0
Sell,192.275,0.0,8664068.436149979,8664068.436149979,8672.563875
Sell,192.27,0.0,8664068.436149979,8664068.436149979,0.0
Sell,192.28,0.0,8664068.436149979,8664068.436149979,0.0
Hold,192.28,0.0,8664068.436149979,8664068.436149979,0.0
Hold,192.29,0.0,8664068.436149979,8664068.436149979,0.0
Buy,192.29,45057.0,-8606.104380020872,8655404.425619978,8664.01053
Buy,192.29,45012.0,55.59866997912832,8655413.07866998,-8.653049999999999
Buy,192.29,45012.0,55.59866997912832,8655413.07866998,0.0
Buy,192.29,45012.0,55.59866997912832,8655413.07866998,0.0
Buy,192.29,45012.0,55.59866997912832,8655413.07866998,0.0
Buy,192.29,45012.0,55.59866997912832,8655413.07866998,0.0
Buy,192.29,45012.0,55.59866997912832,8655413.07866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Hold,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.31,45012.0,55.59866997912832,8656313.31866998,0.0
Buy,192.305,45012.0,55.59866997912832,8656088.25866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.305,45012.0,55.59866997912832,8656088.25866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Buy,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Hold,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Hold,192.3,45012.0,55.59866997912832,8655863.19866998,0.0
Sell,192.3,0.0,8647207.391069978,8647207.391069978,8655.8076
Hold,192.3,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.285,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.285,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.285,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.29,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.285,0.0,8647207.391069978,8647207.391069978,0.0
Hold,192.28,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.28,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.28,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.28,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.28,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.27,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.27,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.27,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.27,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.27,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.27,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.26,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.26,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.26,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.26,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.26,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.25,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.25,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.25,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.25,0.0,8647207.391069978,8647207.391069978,0.0
Sell,192.24,0.0,8647207.391069978,8647207.391069978,0.0
